AutoRange,On
Start Time,2024-08-23 13:20:02.205890
Firmware Version,K-01.07.03-01.00-01.10-01.05
ResolutionEnum,SLOW
Serial Number,CN63230064
Stop Time,2024-08-23 16:19:47.024456
Model,EDU34450A
TriggerSource,Immediate
AutoImpedance,10 MΩ
Address,USB0::0x2A8D::0x8E01::CN63230064::0::INSTR
TriggerDelay,0.0
Range(VDC),0.1
Sample Count,11887

Time Stamp(s),Records,DC Voltage(VDC),
2024-08-23 13:27:34.390308,496,-0.0669751157,
2024-08-23 13:27:35.247122,497,-0.0669984118,
2024-08-23 13:27:36.103224,498,-0.0669647673,
2024-08-23 13:27:36.959226,499,-0.0669823786,
2024-08-23 13:27:37.825414,500,-0.0669720833,
2024-08-23 13:27:38.800395,501,-0.066988784,
2024-08-23 13:27:39.784512,502,-0.0669565516,
2024-08-23 13:27:40.762089,503,-0.0669793618,
2024-08-23 13:27:41.747779,504,-0.066963078,
2024-08-23 13:27:42.726162,505,-0.0669881352,
2024-08-23 13:27:43.599251,506,-0.0669750717,
2024-08-23 13:27:44.441684,507,-0.0669521842,
2024-08-23 13:27:45.305623,508,-0.0669821611,
2024-08-23 13:27:46.160848,509,-0.0669743779,
2024-08-23 13:27:47.018967,510,-0.0669831731,
2024-08-23 13:27:47.866036,511,-0.0669506086,
2024-08-23 13:27:48.727574,512,-0.0669882168,
2024-08-23 13:27:49.587797,513,-0.0669927568,
2024-08-23 13:27:50.439144,514,-0.0669651443,
2024-08-23 13:27:51.299129,515,-0.0669748136,
2024-08-23 13:27:52.283473,516,-0.0670059991,
2024-08-23 13:27:53.265806,517,-0.0670140282,
2024-08-23 13:27:54.239338,518,-0.0670159768,
2024-08-23 13:27:55.219592,519,-0.0670110587,
2024-08-23 13:27:56.203576,520,-0.0670378592,
2024-08-23 13:27:57.099746,521,-0.0670203595,
2024-08-23 13:27:57.959272,522,-0.0669925025,
2024-08-23 13:27:58.800004,523,-0.0670333207,
2024-08-23 13:27:59.663890,524,-0.06701377,
2024-08-23 13:28:00.520084,525,-0.0670105472,
2024-08-23 13:28:01.381387,526,-0.0670339837,
2024-08-23 13:28:02.240476,527,-0.0670736266,
2024-08-23 13:28:03.101392,528,-0.0670329892,
2024-08-23 13:28:03.957392,529,-0.0670382037,
2024-08-23 13:28:04.824051,530,-0.0670265093,
2024-08-23 13:28:05.777365,531,-0.067042242,
2024-08-23 13:28:06.758302,532,-0.067018494,
2024-08-23 13:28:07.740627,533,-0.0670179106,
2024-08-23 13:28:08.717316,534,-0.0670298426,
2024-08-23 13:28:09.709143,535,-0.0670523761,
2024-08-23 13:28:10.631684,536,-0.0670256058,
2024-08-23 13:28:11.496669,537,-0.0670685303,
2024-08-23 13:28:12.362871,538,-0.067054916,
2024-08-23 13:28:13.223731,539,-0.0670225691,
2024-08-23 13:28:14.088122,540,-0.0670151118,
2024-08-23 13:28:14.948420,541,-0.0670302582,
2024-08-23 13:28:15.795525,542,-0.0670322801,
2024-08-23 13:28:16.660573,543,-0.0670113103,
2024-08-23 13:28:17.521176,544,-0.0670231095,
2024-08-23 13:28:18.379661,545,-0.0670097066,
2024-08-23 13:28:19.316577,546,-0.0670519756,
2024-08-23 13:28:20.280087,547,-0.0670306318,
2024-08-23 13:28:21.258488,548,-0.0670344797,
2024-08-23 13:28:22.236586,549,-0.0669984571,
2024-08-23 13:28:23.196701,550,-0.0670371818,
2024-08-23 13:28:24.119332,551,-0.0670200361,
2024-08-23 13:28:24.978465,552,-0.0670741533,
2024-08-23 13:28:25.843584,553,-0.0670563463,
2024-08-23 13:28:26.697415,554,-0.0670055976,
2024-08-23 13:28:27.559815,555,-0.0670090811,
2024-08-23 13:28:28.417368,556,-0.0670191554,
2024-08-23 13:28:29.278275,557,-0.067013726,
2024-08-23 13:28:30.143226,558,-0.0670274152,
2024-08-23 13:28:30.995295,559,-0.0670255683,
2024-08-23 13:28:31.858940,560,-0.0670315139,
2024-08-23 13:28:32.785432,561,-0.0670397445,
2024-08-23 13:28:33.759247,562,-0.067025975,
2024-08-23 13:28:34.741533,563,-0.0670254643,
2024-08-23 13:28:35.766013,564,-0.0670333382,
2024-08-23 13:28:36.735183,565,-0.0670102171,
2024-08-23 13:28:37.699448,566,-0.0670474602,
2024-08-23 13:28:38.560905,567,-0.0670273033,
2024-08-23 13:28:39.419737,568,-0.0670494638,
2024-08-23 13:28:40.277513,569,-0.067022018,
2024-08-23 13:28:41.140618,570,-0.0670345552,
2024-08-23 13:28:41.999805,571,-0.066990679,
2024-08-23 13:28:42.860127,572,-0.0670299208,
2024-08-23 13:28:43.717748,573,-0.0669983022,
2024-08-23 13:28:44.578103,574,-0.0670672256,
2024-08-23 13:28:45.437848,575,-0.0670608733,
2024-08-23 13:28:46.339940,576,-0.0670224489,
2024-08-23 13:28:47.315910,577,-0.0670386293,
2024-08-23 13:28:48.300731,578,-0.0670246688,
2024-08-23 13:28:49.287106,579,-0.0670294131,
2024-08-23 13:28:50.259843,580,-0.0670102934,
2024-08-23 13:28:51.247917,581,-0.0670396387,
2024-08-23 13:28:52.092786,582,-0.0670247146,
2024-08-23 13:28:52.935087,583,-0.0670708588,
2024-08-23 13:28:53.793782,584,-0.0670497627,
2024-08-23 13:28:54.656876,585,-0.0670450053,
2024-08-23 13:28:55.518132,586,-0.0670579253,
2024-08-23 13:28:56.381494,587,-0.0670810343,
2024-08-23 13:28:57.238447,588,-0.067098699,
2024-08-23 13:28:58.101603,589,-0.0670562948,
2024-08-23 13:28:58.956851,590,-0.0670309193,
2024-08-23 13:28:59.834449,591,-0.0670728821,
2024-08-23 13:29:00.813466,592,-0.0670593008,
2024-08-23 13:29:01.796970,593,-0.0670652533,
2024-08-23 13:29:02.775198,594,-0.0670489416,
2024-08-23 13:29:03.755331,595,-0.0670323337,
2024-08-23 13:29:04.736464,596,-0.0670289667,
2024-08-23 13:29:05.619269,597,-0.0670227491,
2024-08-23 13:29:06.475736,598,-0.0669776456,
2024-08-23 13:29:07.334077,599,-0.0670305249,
2024-08-23 13:29:08.191869,600,-0.0670298039,
2024-08-23 13:29:09.058322,601,-0.0670639521,
2024-08-23 13:29:09.912098,602,-0.0670349096,
2024-08-23 13:29:10.756808,603,-0.0670310049,
2024-08-23 13:29:11.613482,604,-0.0669906066,
2024-08-23 13:29:12.471185,605,-0.0669938305,
2024-08-23 13:29:13.358752,606,-0.0670315942,
2024-08-23 13:29:14.339150,607,-0.0670083114,
2024-08-23 13:29:15.323368,608,-0.0670367526,
2024-08-23 13:29:16.305146,609,-0.0670351626,
2024-08-23 13:29:17.272797,610,-0.0670089615,
2024-08-23 13:29:18.255315,611,-0.0670084502,
2024-08-23 13:29:19.133245,612,-0.0670203431,
2024-08-23 13:29:19.991266,613,-0.0670235124,
2024-08-23 13:29:20.853738,614,-0.0670736647,
2024-08-23 13:29:21.723560,615,-0.0670180538,
2024-08-23 13:29:22.577943,616,-0.0670440375,
2024-08-23 13:29:23.435043,617,-0.0670334505,
2024-08-23 13:29:24.293818,618,-0.0670155266,
2024-08-23 13:29:25.157014,619,-0.0670156137,
2024-08-23 13:29:26.014036,620,-0.0670312558,
2024-08-23 13:29:26.877601,621,-0.0670135514,
2024-08-23 13:29:27.857695,622,-0.0670241475,
2024-08-23 13:29:28.837649,623,-0.0670187724,
2024-08-23 13:29:29.813750,624,-0.0670511197,
2024-08-23 13:29:30.796536,625,-0.067050152,
2024-08-23 13:29:31.780000,626,-0.0670444618,
2024-08-23 13:29:32.673713,627,-0.0670403657,
2024-08-23 13:29:33.536537,628,-0.0670368004,
2024-08-23 13:29:34.395132,629,-0.0670458428,
2024-08-23 13:29:35.256252,630,-0.0670401721,
2024-08-23 13:29:36.114675,631,-0.0670345121,
2024-08-23 13:29:36.974795,632,-0.067045186,
2024-08-23 13:29:37.834730,633,-0.0670503319,
2024-08-23 13:29:38.693029,634,-0.0670673327,
2024-08-23 13:29:39.557233,635,-0.0670466131,
2024-08-23 13:29:40.417187,636,-0.0670559504,
2024-08-23 13:29:41.374255,637,-0.067052114,
2024-08-23 13:29:42.353265,638,-0.0670628972,
2024-08-23 13:29:43.335573,639,-0.0670726867,
2024-08-23 13:29:44.307823,640,-0.0680769347,
2024-08-23 13:29:45.295008,641,-0.0690168676,
2024-08-23 13:29:46.218925,642,-0.0692673018,
2024-08-23 13:29:47.070383,643,-0.0693014937,
2024-08-23 13:29:47.934235,644,-0.0692890181,
2024-08-23 13:29:48.794766,645,-0.0692826942,
2024-08-23 13:29:49.650373,646,-0.0692777738,
2024-08-23 13:29:50.510869,647,-0.0692715396,
2024-08-23 13:29:51.374594,648,-0.0692462532,
2024-08-23 13:29:52.234573,649,-0.0692354873,
2024-08-23 13:29:53.088058,650,-0.0692146863,
2024-08-23 13:29:53.953542,651,-0.0692376526,
2024-08-23 13:29:54.894849,652,-0.0692132515,
2024-08-23 13:29:55.890381,653,-0.0692078682,
2024-08-23 13:29:56.873283,654,-0.0691894105,
2024-08-23 13:29:57.848505,655,-0.0692023182,
2024-08-23 13:29:58.833570,656,-0.0692029447,
2024-08-23 13:29:59.774694,657,-0.0691855297,
2024-08-23 13:30:00.631159,658,-0.0691451014,
2024-08-23 13:30:01.490711,659,-0.0691010065,
2024-08-23 13:30:02.349178,660,-0.0690847545,
2024-08-23 13:30:03.208791,661,-0.0690695995,
2024-08-23 13:30:04.079952,662,-0.0690821256,
2024-08-23 13:30:04.931248,663,-0.0690588968,
2024-08-23 13:30:05.789651,664,-0.0690497913,
2024-08-23 13:30:06.648967,665,-0.0690762004,
2024-08-23 13:30:07.515714,666,-0.06911013,
2024-08-23 13:30:08.447888,667,-0.069091749,
2024-08-23 13:30:09.425657,668,-0.0690107968,
2024-08-23 13:30:10.406033,669,-0.0688652023,
2024-08-23 13:30:11.388714,670,-0.067894484,
2024-08-23 13:30:12.368105,671,-0.0645985846,
2024-08-23 13:30:13.307398,672,-0.0582869102,
2024-08-23 13:30:14.176981,673,-0.0509421715,
2024-08-23 13:30:15.032368,674,-0.0430319162,
2024-08-23 13:30:15.887199,675,-0.0347201915,
2024-08-23 13:30:16.747529,676,-0.0265840568,
2024-08-23 13:30:17.608801,677,-0.0189824111,
2024-08-23 13:30:18.467321,678,-0.0122672667,
2024-08-23 13:30:19.330981,679,-0.00643466891,
2024-08-23 13:30:20.187508,680,-0.00123780027,
2024-08-23 13:30:21.048631,681,0.00322345919,
2024-08-23 13:30:21.971689,682,0.00703599503,
2024-08-23 13:30:22.945586,683,0.0105819902,
2024-08-23 13:30:23.930906,684,0.013727856,
2024-08-23 13:30:24.906444,685,0.0165365822,
2024-08-23 13:30:25.888645,686,0.0190576435,
2024-08-23 13:30:26.844087,687,0.0211705017,
2024-08-23 13:30:27.710457,688,0.0227502425,
2024-08-23 13:30:28.570538,689,0.0241103795,
2024-08-23 13:30:29.428581,690,0.0253372877,
2024-08-23 13:30:30.287135,691,0.0263600066,
2024-08-23 13:30:31.145795,692,0.0273310606,
2024-08-23 13:30:32.020011,693,0.0282626009,
2024-08-23 13:30:32.889170,694,0.0291225943,
2024-08-23 13:30:33.745153,695,0.0298552561,
2024-08-23 13:30:34.610535,696,0.0304892698,
2024-08-23 13:30:35.505703,697,0.0310960324,
2024-08-23 13:30:36.493816,698,0.0317340642,
2024-08-23 13:30:37.470021,699,0.0323315141,
2024-08-23 13:30:38.447000,700,0.0329335608,
2024-08-23 13:30:39.427250,701,0.0334703864,
2024-08-23 13:30:40.410207,702,0.0339464101,
2024-08-23 13:30:41.264481,703,0.0344214829,
2024-08-23 13:30:42.126363,704,0.0348151593,
2024-08-23 13:30:42.984297,705,0.0351533898,
2024-08-23 13:30:43.845244,706,0.0354778911,
2024-08-23 13:30:44.703460,707,0.035806911,
2024-08-23 13:30:45.568263,708,0.036180087,
2024-08-23 13:30:46.429697,709,0.0364377271,
2024-08-23 13:30:47.283581,710,0.0367134112,
2024-08-23 13:30:48.150947,711,0.0369487231,
2024-08-23 13:30:49.046749,712,0.0371707966,
2024-08-23 13:30:50.029659,713,0.0374329241,
2024-08-23 13:30:51.008876,714,0.0375439374,
2024-08-23 13:30:51.987072,715,0.0376027207,
2024-08-23 13:30:52.968774,716,0.0377810591,
2024-08-23 13:30:53.948614,717,0.0380476703,
2024-08-23 13:30:54.808197,718,0.0381740271,
2024-08-23 13:30:55.667704,719,0.0382744169,
2024-08-23 13:30:56.526353,720,0.038415006,
2024-08-23 13:30:57.388514,721,0.0384930211,
2024-08-23 13:30:58.249238,722,0.0386263152,
2024-08-23 13:30:59.109285,723,0.0387516694,
2024-08-23 13:30:59.965539,724,0.0388713998,
2024-08-23 13:31:00.823517,725,0.0389728369,
2024-08-23 13:31:01.688879,726,0.039109135,
2024-08-23 13:31:02.567364,727,0.0391663354,
2024-08-23 13:31:03.547849,728,0.0392011306,
2024-08-23 13:31:04.524481,729,0.0392634396,
2024-08-23 13:31:05.509433,730,0.0393862813,
2024-08-23 13:31:06.489846,731,0.0394627899,
2024-08-23 13:31:07.464423,732,0.0394980447,
2024-08-23 13:31:08.341102,733,0.0395030524,
2024-08-23 13:31:09.205920,734,0.0395081153,
2024-08-23 13:31:10.068932,735,0.0395059458,
2024-08-23 13:31:10.922280,736,0.0395383182,
2024-08-23 13:31:11.781889,737,0.0395527145,
2024-08-23 13:31:12.646151,738,0.0395850957,
2024-08-23 13:31:13.501699,739,0.0396294624,
2024-08-23 13:31:14.363466,740,0.0395866171,
2024-08-23 13:31:15.225120,741,0.0395601497,
2024-08-23 13:31:16.086127,742,0.0395867443,
2024-08-23 13:31:17.065942,743,0.0396920318,
2024-08-23 13:31:18.042970,744,0.0397588022,
2024-08-23 13:31:19.022566,745,0.0398147695,
2024-08-23 13:31:20.006292,746,0.0399185492,
2024-08-23 13:31:20.988219,747,0.0399413048,
2024-08-23 13:31:21.889927,748,0.039910878,
2024-08-23 13:31:22.749359,749,0.0398540311,
2024-08-23 13:31:23.608995,750,0.039793897,
2024-08-23 13:31:24.461360,751,0.0397932719,
2024-08-23 13:31:25.322730,752,0.0398198329,
2024-08-23 13:31:26.205923,753,0.0398399434,
2024-08-23 13:31:27.081425,754,0.0397459071,
2024-08-23 13:31:27.939403,755,0.0398049583,
2024-08-23 13:31:28.804727,756,0.0398058976,
2024-08-23 13:31:29.662347,757,0.0397597454,
2024-08-23 13:31:30.641938,758,0.0396935037,
2024-08-23 13:31:31.622970,759,0.0396779482,
2024-08-23 13:31:32.603863,760,0.0396841918,
2024-08-23 13:31:33.588027,761,0.0396718719,
2024-08-23 13:31:34.564757,762,0.0397163898,
2024-08-23 13:31:35.465687,763,0.0397149459,
2024-08-23 13:31:36.324996,764,0.0396530476,
2024-08-23 13:31:37.198614,765,0.0397145765,
2024-08-23 13:31:38.072071,766,0.0397113505,
2024-08-23 13:31:38.921093,767,0.0397292309,
2024-08-23 13:31:39.782726,768,0.0396789477,
2024-08-23 13:31:40.638953,769,0.0396984954,
2024-08-23 13:31:41.497337,770,0.0397668699,
2024-08-23 13:31:42.358384,771,0.0397391929,
2024-08-23 13:31:43.220504,772,0.0396650669,
2024-08-23 13:31:44.183740,773,0.0396849605,
2024-08-23 13:31:45.163511,774,0.0396936393,
2024-08-23 13:31:46.149758,775,0.0397144349,
2024-08-23 13:31:47.138472,776,0.0397979745,
2024-08-23 13:31:48.121643,777,0.039808581,
2024-08-23 13:31:49.052087,778,0.039747698,
2024-08-23 13:31:49.901476,779,0.0397581313,
2024-08-23 13:31:50.760054,780,0.0397693546,
2024-08-23 13:31:51.621619,781,0.0398810459,
2024-08-23 13:31:52.478003,782,0.0398840759,
2024-08-23 13:31:53.343960,783,0.0398132932,
2024-08-23 13:31:54.200460,784,0.0398185322,
2024-08-23 13:31:55.072612,785,0.0398548098,
2024-08-23 13:31:55.937442,786,0.0398495626,
2024-08-23 13:31:56.797529,787,0.0397931047,
2024-08-23 13:31:57.769494,788,0.0397317358,
2024-08-23 13:31:58.738253,789,0.0396750942,
2024-08-23 13:31:59.725325,790,0.0396901834,
2024-08-23 13:32:00.703759,791,0.0397517372,
2024-08-23 13:32:01.677387,792,0.0397421987,
2024-08-23 13:32:02.624954,793,0.0397362583,
2024-08-23 13:32:03.482267,794,0.0397807857,
2024-08-23 13:32:04.340832,795,0.0397813525,
2024-08-23 13:32:05.197562,796,0.0397425602,
2024-08-23 13:32:06.060935,797,0.0397086432,
2024-08-23 13:32:06.916920,798,0.0397695234,
2024-08-23 13:32:07.783372,799,0.0397341601,
2024-08-23 13:32:08.638993,800,0.0397710697,
2024-08-23 13:32:09.501929,801,0.039849369,
2024-08-23 13:32:10.359388,802,0.0397899458,
2024-08-23 13:32:11.297146,803,0.0396781206,
2024-08-23 13:32:12.277189,804,0.0396755372,
2024-08-23 13:32:13.264095,805,0.0396906942,
2024-08-23 13:32:14.243814,806,0.0396692989,
2024-08-23 13:32:15.223479,807,0.0397130196,
2024-08-23 13:32:16.158931,808,0.0397236146,
2024-08-23 13:32:17.021939,809,0.0397107786,
2024-08-23 13:32:17.878638,810,0.0396874502,
2024-08-23 13:32:18.740001,811,0.0396909796,
2024-08-23 13:32:19.597514,812,0.0397580533,
2024-08-23 13:32:20.455851,813,0.0396559948,
2024-08-23 13:32:21.320269,814,0.0396421256,
2024-08-23 13:32:22.182617,815,0.0396892853,
2024-08-23 13:32:23.034147,816,0.0397498734,
2024-08-23 13:32:23.897659,817,0.0396451279,
2024-08-23 13:32:24.821554,818,0.0394741995,
2024-08-23 13:32:25.798152,819,0.0394569343,
2024-08-23 13:32:26.779687,820,0.0394646573,
2024-08-23 13:32:27.757113,821,0.0394720755,
2024-08-23 13:32:28.735381,822,0.0393522923,
2024-08-23 13:32:29.699780,823,0.0393745427,
2024-08-23 13:32:30.561475,824,0.0395589934,
2024-08-23 13:32:31.420248,825,0.0397184862,
2024-08-23 13:32:32.281008,826,0.0396310738,
2024-08-23 13:32:33.133665,827,0.0393239082,
2024-08-23 13:32:33.998987,828,0.0391715042,
2024-08-23 13:32:34.861348,829,0.0391582384,
2024-08-23 13:32:35.720622,830,0.0391633278,
2024-08-23 13:32:36.579375,831,0.0390731164,
2024-08-23 13:32:37.440389,832,0.0390487123,
2024-08-23 13:32:38.356717,833,0.0389184213,
2024-08-23 13:32:39.333138,834,0.0386948757,
2024-08-23 13:32:40.318497,835,0.0381630933,
2024-08-23 13:32:41.298184,836,0.0383086971,
2024-08-23 13:32:42.278778,837,0.0389636175,
2024-08-23 13:32:43.236688,838,0.039083631,
2024-08-23 13:32:44.098737,839,0.0391414093,
2024-08-23 13:32:44.956438,840,0.0392612853,
2024-08-23 13:32:45.818349,841,0.0393253605,
2024-08-23 13:32:46.679300,842,0.0393079505,
2024-08-23 13:32:47.536093,843,0.0393603632,
2024-08-23 13:32:48.395779,844,0.0392817959,
2024-08-23 13:32:49.252799,845,0.0392277775,
2024-08-23 13:32:50.163662,846,0.0392099678,
2024-08-23 13:32:51.019923,847,0.0392035667,
2024-08-23 13:32:51.917155,848,0.0391656459,
2024-08-23 13:32:52.893791,849,0.039208517,
2024-08-23 13:32:53.873336,850,0.0392392565,
2024-08-23 13:32:54.855039,851,0.0392345769,
2024-08-23 13:32:55.841065,852,0.0392788525,
2024-08-23 13:32:56.849915,853,0.0393229587,
2024-08-23 13:32:57.735500,854,0.0393272109,
2024-08-23 13:32:58.593741,855,0.0392861406,
2024-08-23 13:32:59.458899,856,0.0392752963,
2024-08-23 13:33:00.309565,857,0.0392683362,
2024-08-23 13:33:01.155122,858,0.0392962659,
2024-08-23 13:33:02.009392,859,0.0392990353,
2024-08-23 13:33:02.876264,860,0.0392949845,
2024-08-23 13:33:03.735985,861,0.039339855,
2024-08-23 13:33:04.594230,862,0.0393571213,
2024-08-23 13:33:05.492427,863,0.039387569,
2024-08-23 13:33:06.469378,864,0.0393604205,
2024-08-23 13:33:07.450906,865,0.039382348,
2024-08-23 13:33:08.434418,866,0.0393538593,
2024-08-23 13:33:09.410118,867,0.0393764968,
2024-08-23 13:33:10.392553,868,0.0393915938,
2024-08-23 13:33:11.258291,869,0.0394167349,
2024-08-23 13:33:12.117608,870,0.0394548327,
2024-08-23 13:33:12.974165,871,0.0394489099,
2024-08-23 13:33:13.838611,872,0.0395009717,
2024-08-23 13:33:14.695140,873,0.0395484396,
2024-08-23 13:33:15.549949,874,0.0395360602,
2024-08-23 13:33:16.411407,875,0.039590866,
2024-08-23 13:33:17.278266,876,0.0396272798,
2024-08-23 13:33:18.132691,877,0.0396760728,
2024-08-23 13:33:19.010276,878,0.0396936284,
2024-08-23 13:33:19.989631,879,0.0397140591,
2024-08-23 13:33:20.975131,880,0.0396383412,
2024-08-23 13:33:21.955271,881,0.0397538674,
2024-08-23 13:33:22.930060,882,0.0398033613,
2024-08-23 13:33:23.913983,883,0.0398074316,
2024-08-23 13:33:24.793206,884,0.0397646413,
2024-08-23 13:33:25.653082,885,0.0397518328,
2024-08-23 13:33:26.515532,886,0.0397442162,
2024-08-23 13:33:27.373324,887,0.0397309155,
2024-08-23 13:33:28.235038,888,0.0396621251,
2024-08-23 13:33:29.110984,889,0.0392303787,
2024-08-23 13:33:29.971330,890,0.0380722766,
2024-08-23 13:33:30.831213,891,0.0361686742,
2024-08-23 13:33:31.687680,892,0.0339163552,
2024-08-23 13:33:32.555809,893,0.0317288648,
2024-08-23 13:33:33.533454,894,0.0299479392,
2024-08-23 13:33:34.513858,895,0.0288411404,
2024-08-23 13:33:35.493858,896,0.0284772935,
2024-08-23 13:33:36.481690,897,0.0286681316,
2024-08-23 13:33:37.454773,898,0.0291929668,
2024-08-23 13:33:38.353923,899,0.0299502368,
2024-08-23 13:33:39.207465,900,0.0307715923,
2024-08-23 13:33:40.075370,901,0.0317307333,
2024-08-23 13:33:40.928223,902,0.0326819063,
2024-08-23 13:33:41.790622,903,0.033629583,
2024-08-23 13:33:42.653233,904,0.0345047503,
2024-08-23 13:33:43.508912,905,0.0352190162,
2024-08-23 13:33:44.370876,906,0.0358159302,
2024-08-23 13:33:45.227155,907,0.0363311131,
2024-08-23 13:33:46.092516,908,0.0367841958,
2024-08-23 13:33:47.073717,909,0.0371828699,
2024-08-23 13:33:48.053038,910,0.0375808276,
2024-08-23 13:33:49.032983,911,0.0378992682,
2024-08-23 13:33:50.012882,912,0.0381434658,
2024-08-23 13:33:50.987643,913,0.0383605578,
2024-08-23 13:33:51.910034,914,0.0385278535,
2024-08-23 13:33:52.767052,915,0.0387092052,
2024-08-23 13:33:53.624984,916,0.0388367908,
2024-08-23 13:33:54.486289,917,0.0389670071,
2024-08-23 13:33:55.344348,918,0.0390638699,
2024-08-23 13:33:56.189876,919,0.0391422065,
2024-08-23 13:33:57.055322,920,0.0392239402,
2024-08-23 13:33:57.931979,921,0.0393022043,
2024-08-23 13:33:58.787789,922,0.0393816389,
2024-08-23 13:33:59.647476,923,0.0394710669,
2024-08-23 13:34:00.611298,924,0.0394879037,
2024-08-23 13:34:01.599799,925,0.039576859,
2024-08-23 13:34:02.587019,926,0.0395852151,
2024-08-23 13:34:03.570619,927,0.0396637346,
2024-08-23 13:34:04.545292,928,0.0396697085,
2024-08-23 13:34:05.468503,929,0.0396465065,
2024-08-23 13:34:06.327634,930,0.039708812,
2024-08-23 13:34:07.185782,931,0.0397653814,
2024-08-23 13:34:08.048223,932,0.0397724388,
2024-08-23 13:34:08.910592,933,0.0397482639,
2024-08-23 13:34:09.767779,934,0.0397538114,
2024-08-23 13:34:10.624108,935,0.039779782,
2024-08-23 13:34:11.467416,936,0.0398344819,
2024-08-23 13:34:12.325662,937,0.0398342184,
2024-08-23 13:34:13.188005,938,0.0398600765,
2024-08-23 13:34:14.152185,939,0.0398629883,
2024-08-23 13:34:15.128584,940,0.0398465086,
2024-08-23 13:34:16.116216,941,0.0398276623,
2024-08-23 13:34:17.091627,942,0.0398244086,
2024-08-23 13:34:18.068227,943,0.0397810235,
2024-08-23 13:34:19.003370,944,0.0398095522,
2024-08-23 13:34:19.847884,945,0.0398756649,
2024-08-23 13:34:20.706388,946,0.0399073131,
2024-08-23 13:34:21.565612,947,0.0399029868,
2024-08-23 13:34:22.423213,948,0.039856207,
2024-08-23 13:34:23.266122,949,0.0398319811,
2024-08-23 13:34:24.140542,950,0.0398113353,
2024-08-23 13:34:24.982797,951,0.0397953548,
2024-08-23 13:34:25.848940,952,0.0397593633,
2024-08-23 13:34:26.708427,953,0.0397600265,
2024-08-23 13:34:27.642244,954,0.0397715721,
2024-08-23 13:34:28.626920,955,0.0397940433,
2024-08-23 13:34:29.602355,956,0.0398050566,
2024-08-23 13:34:30.564081,957,0.0397889838,
2024-08-23 13:34:31.548973,958,0.0397831472,
2024-08-23 13:34:32.505744,959,0.0397973316,
2024-08-23 13:34:33.365492,960,0.0397642787,
2024-08-23 13:34:34.230658,961,0.0397902509,
2024-08-23 13:34:35.092228,962,0.0398199833,
2024-08-23 13:34:35.943223,963,0.0397917057,
2024-08-23 13:34:36.800430,964,0.0397740629,
2024-08-23 13:34:37.646837,965,0.0397868191,
2024-08-23 13:34:38.506065,966,0.0397710509,
2024-08-23 13:34:39.361577,967,0.0397907091,
2024-08-23 13:34:40.225638,968,0.0397896219,
