UNIX Timestamp,Local Time,Pressure (Pa),Flow (lph),Gas Consumption (l),Temperature (°C),Battery Voltage (V),Battery Current (A),Solar Voltage (V),RSSI (dB)
1723524060,2024-08-13 06:41:00+0200,57.0,0.0,,,,,,
1723524000,2024-08-13 06:40:00+0200,57.0,0.0,4942.0,25.492,4.197,0.018,9.207,-81.0
1723523940,2024-08-13 06:39:00+0200,57.0,0.0,,,,,,
1723523880,2024-08-13 06:38:00+0200,57.0,0.0,,,,,,
1723523820,2024-08-13 06:37:00+0200,57.0,0.0,,,,,,
1723523760,2024-08-13 06:36:00+0200,57.0,0.0,,,,,,
1723523700,2024-08-13 06:35:00+0200,57.0,0.0,4942.0,25.902,4.196,0.019,9.205,-81.0
1723523640,2024-08-13 06:34:00+0200,57.0,0.0,,,,,,
1723523580,2024-08-13 06:33:00+0200,57.0,0.0,,,,,,
1723523520,2024-08-13 06:32:00+0200,57.0,0.0,,,,,,
1723523460,2024-08-13 06:31:00+0200,57.0,0.0,,,,,,
1723523400,2024-08-13 06:30:00+0200,57.0,0.0,4942.0,25.492,4.198,0.022,9.205,-81.0
1723523340,2024-08-13 06:29:00+0200,57.0,0.0,,,,,,
1723523280,2024-08-13 06:28:00+0200,57.0,0.0,,,,,,
1723523220,2024-08-13 06:27:00+0200,57.0,0.0,,,,,,
1723523160,2024-08-13 06:26:00+0200,57.0,0.0,,,,,,
1723523100,2024-08-13 06:25:00+0200,57.0,0.0,4942.0,25.492,4.198,0.019,9.205,-81.0
1723523040,2024-08-13 06:24:00+0200,57.0,0.0,,,,,,
1723522980,2024-08-13 06:23:00+0200,57.0,0.0,,,,,,
1723522920,2024-08-13 06:22:00+0200,57.0,0.0,,,,,,
1723522860,2024-08-13 06:21:00+0200,57.0,0.0,,,,,,
1723522800,2024-08-13 06:20:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.207,-81.0
1723522740,2024-08-13 06:19:00+0200,57.0,0.0,,,,,,
1723522680,2024-08-13 06:18:00+0200,57.0,0.0,,,,,,
1723522620,2024-08-13 06:17:00+0200,57.0,0.0,,,,,,
1723522560,2024-08-13 06:16:00+0200,57.0,0.0,,,,,,
1723522500,2024-08-13 06:15:00+0200,57.0,0.0,4942.0,25.492,4.198,0.021,9.205,-81.0
1723522440,2024-08-13 06:14:00+0200,57.0,0.0,,,,,,
1723522380,2024-08-13 06:13:00+0200,57.0,0.0,,,,,,
1723522320,2024-08-13 06:12:00+0200,57.0,0.0,,,,,,
1723522260,2024-08-13 06:11:00+0200,57.0,0.0,,,,,,
1723522200,2024-08-13 06:10:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-81.0
1723522140,2024-08-13 06:09:00+0200,57.0,0.0,,,,,,
1723522080,2024-08-13 06:08:00+0200,57.0,0.0,,,,,,
1723522020,2024-08-13 06:07:00+0200,57.0,0.0,,,,,,
1723521960,2024-08-13 06:06:00+0200,57.0,0.0,,,,,,
1723521900,2024-08-13 06:05:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-81.0
1723521840,2024-08-13 06:04:00+0200,57.0,0.0,,,,,,
1723521780,2024-08-13 06:03:00+0200,57.0,0.0,,,,,,
1723521720,2024-08-13 06:02:00+0200,57.0,0.0,,,,,,
1723521660,2024-08-13 06:01:00+0200,57.0,0.0,,,,,,
1723521600,2024-08-13 06:00:00+0200,57.0,0.0,4942.0,25.492,4.198,0.022,9.205,-81.0
1723521540,2024-08-13 05:59:00+0200,57.0,0.0,,,,,,
1723521480,2024-08-13 05:58:00+0200,57.0,0.0,,,,,,
1723521420,2024-08-13 05:57:00+0200,57.0,0.0,,,,,,
1723521360,2024-08-13 05:56:00+0200,57.0,0.0,,,,,,
1723521300,2024-08-13 05:55:00+0200,57.0,0.0,4942.0,25.082,4.198,0.018,9.205,-81.0
1723521240,2024-08-13 05:54:00+0200,57.0,0.0,,,,,,
1723521180,2024-08-13 05:53:00+0200,57.0,0.0,,,,,,
1723521120,2024-08-13 05:52:00+0200,57.0,0.0,,,,,,
1723521060,2024-08-13 05:51:00+0200,57.0,0.0,,,,,,
1723521000,2024-08-13 05:50:00+0200,57.0,0.0,4942.0,25.492,4.198,0.017,9.205,-81.0
1723520940,2024-08-13 05:49:00+0200,57.0,0.0,,,,,,
1723520880,2024-08-13 05:48:00+0200,57.0,0.0,,,,,,
1723520820,2024-08-13 05:47:00+0200,57.0,0.0,,,,,,
1723520760,2024-08-13 05:46:00+0200,57.0,0.0,,,,,,
1723520700,2024-08-13 05:45:00+0200,57.0,0.0,4942.0,25.492,4.198,0.021,9.205,-81.0
1723520640,2024-08-13 05:44:00+0200,57.0,0.0,,,,,,
1723520580,2024-08-13 05:43:00+0200,57.0,0.0,,,,,,
1723520520,2024-08-13 05:42:00+0200,57.0,0.0,,,,,,
1723520460,2024-08-13 05:41:00+0200,57.0,0.0,,,,,,
1723520400,2024-08-13 05:40:00+0200,57.0,0.0,4942.0,25.492,4.198,0.017,9.205,-83.0
1723520340,2024-08-13 05:39:00+0200,57.0,0.0,,,,,,
1723520280,2024-08-13 05:38:00+0200,57.0,0.0,,,,,,
1723520220,2024-08-13 05:37:00+0200,57.0,0.0,,,,,,
1723520160,2024-08-13 05:36:00+0200,57.0,0.0,,,,,,
1723520100,2024-08-13 05:35:00+0200,57.0,0.0,,25.492,4.198,0.017,9.205,-83.0
1723519800,2024-08-13 05:30:00+0200,57.0,0.0,4942.0,25.492,4.198,0.022,9.205,-83.0
1723519740,2024-08-13 05:29:00+0200,57.0,0.0,,,,,,
1723519680,2024-08-13 05:28:00+0200,57.0,0.0,,,,,,
1723519620,2024-08-13 05:27:00+0200,57.0,0.0,,,,,,
1723519560,2024-08-13 05:26:00+0200,57.0,0.0,,,,,,
1723519500,2024-08-13 05:25:00+0200,57.0,0.0,4942.0,25.492,4.198,0.017,9.205,-83.0
1723519440,2024-08-13 05:24:00+0200,57.0,0.0,,,,,,
1723519380,2024-08-13 05:23:00+0200,57.0,0.0,,,,,,
1723519320,2024-08-13 05:22:00+0200,57.0,0.0,,,,,,
1723519260,2024-08-13 05:21:00+0200,57.0,0.0,,,,,,
1723519200,2024-08-13 05:20:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-83.0
1723519140,2024-08-13 05:19:00+0200,57.0,0.0,,,,,,
1723519080,2024-08-13 05:18:00+0200,57.0,0.0,,,,,,
1723519020,2024-08-13 05:17:00+0200,57.0,0.0,,,,,,
1723518960,2024-08-13 05:16:00+0200,57.0,0.0,,,,,,
1723518900,2024-08-13 05:15:00+0200,57.0,0.0,4942.0,25.492,4.198,0.02,9.205,-83.0
1723518840,2024-08-13 05:14:00+0200,57.0,0.0,,,,,,
1723518780,2024-08-13 05:13:00+0200,57.0,0.0,,,,,,
1723518720,2024-08-13 05:12:00+0200,57.0,0.0,,,,,,
1723518660,2024-08-13 05:11:00+0200,57.0,0.0,,,,,,
1723518600,2024-08-13 05:10:00+0200,57.0,0.0,4942.0,25.492,4.197,0.018,9.205,-83.0
1723518540,2024-08-13 05:09:00+0200,57.0,0.0,,,,,,
1723518480,2024-08-13 05:08:00+0200,57.0,0.0,,,,,,
1723518420,2024-08-13 05:07:00+0200,57.0,0.0,,,,,,
1723518360,2024-08-13 05:06:00+0200,57.0,0.0,,,,,,
1723518300,2024-08-13 05:05:00+0200,57.0,0.0,4942.0,25.492,4.198,0.017,9.207,-83.0
1723518240,2024-08-13 05:04:00+0200,57.0,0.0,,,,,,
1723518180,2024-08-13 05:03:00+0200,57.0,0.0,,,,,,
1723518120,2024-08-13 05:02:00+0200,57.0,0.0,,,,,,
1723518060,2024-08-13 05:01:00+0200,57.0,0.0,,,,,,
1723518000,2024-08-13 05:00:00+0200,57.0,0.0,4942.0,25.492,4.198,0.022,9.205,-83.0
1723517940,2024-08-13 04:59:00+0200,57.0,0.0,,,,,,
1723517880,2024-08-13 04:58:00+0200,57.0,0.0,,,,,,
1723517820,2024-08-13 04:57:00+0200,57.0,0.0,,,,,,
1723517760,2024-08-13 04:56:00+0200,57.0,0.0,,,,,,
1723517700,2024-08-13 04:55:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-79.0
1723517640,2024-08-13 04:54:00+0200,57.0,0.0,,,,,,
1723517580,2024-08-13 04:53:00+0200,57.0,0.0,,,,,,
1723517520,2024-08-13 04:52:00+0200,57.0,0.0,,,,,,
1723517460,2024-08-13 04:51:00+0200,57.0,0.0,,,,,,
1723517400,2024-08-13 04:50:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-79.0
1723517340,2024-08-13 04:49:00+0200,57.0,0.0,,,,,,
1723517280,2024-08-13 04:48:00+0200,57.0,0.0,,,,,,
1723517220,2024-08-13 04:47:00+0200,57.0,0.0,,,,,,
1723517160,2024-08-13 04:46:00+0200,57.0,0.0,,,,,,
1723517100,2024-08-13 04:45:00+0200,57.0,0.0,4942.0,25.492,4.198,0.024,9.207,-79.0
1723517040,2024-08-13 04:44:00+0200,57.0,0.0,,,,,,
1723516980,2024-08-13 04:43:00+0200,57.0,0.0,,,,,,
1723516920,2024-08-13 04:42:00+0200,57.0,0.0,,,,,,
1723516860,2024-08-13 04:41:00+0200,57.0,0.0,,,,,,
1723516800,2024-08-13 04:40:00+0200,57.0,0.0,4942.0,25.082,4.198,0.018,9.205,-85.0
1723516740,2024-08-13 04:39:00+0200,57.0,0.0,,,,,,
1723516680,2024-08-13 04:38:00+0200,57.0,0.0,,,,,,
1723516620,2024-08-13 04:37:00+0200,57.0,0.0,,,,,,
1723516560,2024-08-13 04:36:00+0200,57.0,0.0,,,,,,
1723516500,2024-08-13 04:35:00+0200,57.0,0.0,4942.0,25.082,4.197,0.017,9.205,-85.0
1723516440,2024-08-13 04:34:00+0200,57.0,0.0,,,,,,
1723516380,2024-08-13 04:33:00+0200,57.0,0.0,,,,,,
1723516320,2024-08-13 04:32:00+0200,57.0,0.0,,,,,,
1723516260,2024-08-13 04:31:00+0200,57.0,0.0,,,,,,
1723516200,2024-08-13 04:30:00+0200,57.0,0.0,4942.0,25.492,4.198,0.02,9.205,-85.0
1723516140,2024-08-13 04:29:00+0200,57.0,0.0,,,,,,
1723516080,2024-08-13 04:28:00+0200,57.0,0.0,,,,,,
1723516020,2024-08-13 04:27:00+0200,57.0,0.0,,,,,,
1723515960,2024-08-13 04:26:00+0200,57.0,0.0,,,,,,
1723515900,2024-08-13 04:25:00+0200,57.0,0.0,4942.0,25.492,4.198,0.017,9.205,-79.0
1723515840,2024-08-13 04:24:00+0200,57.0,0.0,,,,,,
1723515780,2024-08-13 04:23:00+0200,57.0,0.0,,,,,,
1723515720,2024-08-13 04:22:00+0200,57.0,0.0,,,,,,
1723515660,2024-08-13 04:21:00+0200,57.0,0.0,,,,,,
1723515600,2024-08-13 04:20:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.202,-79.0
1723515540,2024-08-13 04:19:00+0200,57.0,0.0,,,,,,
1723515480,2024-08-13 04:18:00+0200,57.0,0.0,,,,,,
1723515420,2024-08-13 04:17:00+0200,57.0,0.0,,,,,,
1723515360,2024-08-13 04:16:00+0200,57.0,0.0,,,,,,
1723515300,2024-08-13 04:15:00+0200,57.0,0.0,4942.0,25.492,4.198,0.02,9.205,-79.0
1723515240,2024-08-13 04:14:00+0200,57.0,0.0,,,,,,
1723515180,2024-08-13 04:13:00+0200,57.0,0.0,,,,,,
1723515120,2024-08-13 04:12:00+0200,57.0,0.0,,,,,,
1723515060,2024-08-13 04:11:00+0200,57.0,0.0,,,,,,
1723515000,2024-08-13 04:10:00+0200,57.0,0.0,4942.0,25.492,4.197,0.018,9.205,-79.0
1723514940,2024-08-13 04:09:00+0200,57.0,0.0,,,,,,
1723514880,2024-08-13 04:08:00+0200,57.0,0.0,,,,,,
1723514820,2024-08-13 04:07:00+0200,57.0,0.0,,,,,,
1723514760,2024-08-13 04:06:00+0200,57.0,0.0,,,,,,
1723514700,2024-08-13 04:05:00+0200,57.0,0.0,4942.0,25.492,4.198,0.019,9.205,-79.0
1723514640,2024-08-13 04:04:00+0200,57.0,0.0,,,,,,
1723514580,2024-08-13 04:03:00+0200,57.0,0.0,,,,,,
1723514520,2024-08-13 04:02:00+0200,57.0,0.0,,,,,,
1723514460,2024-08-13 04:01:00+0200,57.0,0.0,,,,,,
1723514400,2024-08-13 04:00:00+0200,57.0,0.0,4942.0,25.492,4.198,0.022,9.205,-79.0
1723514340,2024-08-13 03:59:00+0200,57.0,0.0,,,,,,
1723514280,2024-08-13 03:58:00+0200,57.0,0.0,,,,,,
1723514220,2024-08-13 03:57:00+0200,57.0,0.0,,,,,,
1723514160,2024-08-13 03:56:00+0200,57.0,0.0,,,,,,
1723514100,2024-08-13 03:55:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-79.0
1723514040,2024-08-13 03:54:00+0200,57.0,0.0,,,,,,
1723513980,2024-08-13 03:53:00+0200,57.0,0.0,,,,,,
1723513920,2024-08-13 03:52:00+0200,57.0,0.0,,,,,,
1723513860,2024-08-13 03:51:00+0200,57.0,0.0,,,,,,
1723513800,2024-08-13 03:50:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-79.0
1723513740,2024-08-13 03:49:00+0200,57.0,0.0,,,,,,
1723513680,2024-08-13 03:48:00+0200,57.0,0.0,,,,,,
1723513620,2024-08-13 03:47:00+0200,57.0,0.0,,,,,,
1723513560,2024-08-13 03:46:00+0200,57.0,0.0,,,,,,
1723513500,2024-08-13 03:45:00+0200,57.0,0.0,4942.0,25.492,4.198,0.021,9.205,-79.0
1723513440,2024-08-13 03:44:00+0200,57.0,0.0,,,,,,
1723513380,2024-08-13 03:43:00+0200,57.0,0.0,,,,,,
1723513320,2024-08-13 03:42:00+0200,57.0,0.0,,,,,,
1723513260,2024-08-13 03:41:00+0200,57.0,0.0,,,,,,
1723513200,2024-08-13 03:40:00+0200,57.0,0.0,4942.0,25.492,4.197,0.018,9.207,-79.0
1723513140,2024-08-13 03:39:00+0200,57.0,0.0,,,,,,
1723513080,2024-08-13 03:38:00+0200,57.0,0.0,,,,,,
1723513020,2024-08-13 03:37:00+0200,57.0,0.0,,,,,,
1723512960,2024-08-13 03:36:00+0200,57.0,0.0,,,,,,
1723512900,2024-08-13 03:35:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-79.0
1723512840,2024-08-13 03:34:00+0200,57.0,0.0,,,,,,
1723512780,2024-08-13 03:33:00+0200,57.0,0.0,,,,,,
1723512720,2024-08-13 03:32:00+0200,57.0,0.0,,,,,,
1723512660,2024-08-13 03:31:00+0200,57.0,0.0,,,,,,
1723512600,2024-08-13 03:30:00+0200,57.0,0.0,4942.0,25.492,4.198,0.021,9.205,-79.0
1723512540,2024-08-13 03:29:00+0200,57.0,0.0,,,,,,
1723512480,2024-08-13 03:28:00+0200,57.0,0.0,,,,,,
1723512420,2024-08-13 03:27:00+0200,57.0,0.0,,,,,,
1723512360,2024-08-13 03:26:00+0200,57.0,0.0,,,,,,
1723512300,2024-08-13 03:25:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-79.0
1723512240,2024-08-13 03:24:00+0200,57.0,0.0,,,,,,
1723512180,2024-08-13 03:23:00+0200,57.0,0.0,,,,,,
1723512120,2024-08-13 03:22:00+0200,57.0,0.0,,,,,,
1723512060,2024-08-13 03:21:00+0200,57.0,0.0,,,,,,
1723512000,2024-08-13 03:20:00+0200,57.0,0.0,4942.0,25.492,4.197,0.019,9.205,-79.0
1723511940,2024-08-13 03:19:00+0200,57.0,0.0,,,,,,
1723511880,2024-08-13 03:18:00+0200,57.0,0.0,,,,,,
1723511820,2024-08-13 03:17:00+0200,57.0,0.0,,,,,,
1723511760,2024-08-13 03:16:00+0200,57.0,0.0,,,,,,
1723511700,2024-08-13 03:15:00+0200,57.0,0.0,4942.0,25.492,4.198,0.025,9.205,-79.0
1723511640,2024-08-13 03:14:00+0200,57.0,0.0,,,,,,
1723511580,2024-08-13 03:13:00+0200,57.0,0.0,,,,,,
1723511520,2024-08-13 03:12:00+0200,57.0,0.0,,,,,,
1723511460,2024-08-13 03:11:00+0200,57.0,0.0,,,,,,
1723511400,2024-08-13 03:10:00+0200,57.0,0.0,4942.0,25.492,4.197,0.018,9.202,-81.0
1723511340,2024-08-13 03:09:00+0200,57.0,0.0,,,,,,
1723511280,2024-08-13 03:08:00+0200,57.0,0.0,,,,,,
1723511220,2024-08-13 03:07:00+0200,57.0,0.0,,,,,,
1723511160,2024-08-13 03:06:00+0200,57.0,0.0,,,,,,
1723511100,2024-08-13 03:05:00+0200,57.0,0.0,4942.0,25.492,4.198,0.019,9.205,-81.0
1723511040,2024-08-13 03:04:00+0200,57.0,0.0,,,,,,
1723510980,2024-08-13 03:03:00+0200,57.0,0.0,,,,,,
1723510920,2024-08-13 03:02:00+0200,57.0,0.0,,,,,,
1723510860,2024-08-13 03:01:00+0200,57.0,0.0,,,,,,
1723510800,2024-08-13 03:00:00+0200,57.0,0.0,4942.0,25.492,4.198,0.022,9.205,-81.0
1723510740,2024-08-13 02:59:00+0200,57.0,0.0,,,,,,
1723510680,2024-08-13 02:58:00+0200,57.0,0.0,,,,,,
1723510620,2024-08-13 02:57:00+0200,57.0,0.0,,,,,,
1723510560,2024-08-13 02:56:00+0200,57.0,0.0,,,,,,
1723510500,2024-08-13 02:55:00+0200,57.0,0.0,4942.0,25.082,4.197,0.018,9.205,-83.0
1723510440,2024-08-13 02:54:00+0200,57.0,0.0,,,,,,
1723510380,2024-08-13 02:53:00+0200,57.0,0.0,,,,,,
1723510320,2024-08-13 02:52:00+0200,57.0,0.0,,,,,,
1723510260,2024-08-13 02:51:00+0200,57.0,0.0,,,,,,
1723510200,2024-08-13 02:50:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-83.0
1723510140,2024-08-13 02:49:00+0200,57.0,0.0,,,,,,
1723510080,2024-08-13 02:48:00+0200,57.0,0.0,,,,,,
1723510020,2024-08-13 02:47:00+0200,57.0,0.0,,,,,,
1723509960,2024-08-13 02:46:00+0200,57.0,0.0,,,,,,
1723509900,2024-08-13 02:45:00+0200,57.0,0.0,4942.0,25.492,4.198,0.022,9.205,-83.0
1723509840,2024-08-13 02:44:00+0200,57.0,0.0,,,,,,
1723509780,2024-08-13 02:43:00+0200,57.0,0.0,,,,,,
1723509720,2024-08-13 02:42:00+0200,57.0,0.0,,,,,,
1723509660,2024-08-13 02:41:00+0200,57.0,0.0,,,,,,
1723509600,2024-08-13 02:40:00+0200,57.0,0.0,4942.0,25.082,4.198,0.017,9.205,-79.0
1723509540,2024-08-13 02:39:00+0200,57.0,0.0,,,,,,
1723509480,2024-08-13 02:38:00+0200,57.0,0.0,,,,,,
1723509420,2024-08-13 02:37:00+0200,57.0,0.0,,,,,,
1723509360,2024-08-13 02:36:00+0200,57.0,0.0,,,,,,
1723509300,2024-08-13 02:35:00+0200,57.0,0.0,,25.492,4.196,0.019,9.202,-79.0
1723509000,2024-08-13 02:30:00+0200,57.0,0.0,4942.0,25.492,4.198,0.021,9.205,-79.0
1723508940,2024-08-13 02:29:00+0200,57.0,0.0,,,,,,
1723508880,2024-08-13 02:28:00+0200,57.0,0.0,,,,,,
1723508820,2024-08-13 02:27:00+0200,57.0,0.0,,,,,,
1723508760,2024-08-13 02:26:00+0200,57.0,0.0,,,,,,
1723508700,2024-08-13 02:25:00+0200,57.0,0.0,4942.0,25.492,4.194,0.018,9.199,-81.0
1723508640,2024-08-13 02:24:00+0200,57.0,0.0,,,,,,
1723508580,2024-08-13 02:23:00+0200,57.0,0.0,,,,,,
1723508520,2024-08-13 02:22:00+0200,57.0,0.0,,,,,,
1723508460,2024-08-13 02:21:00+0200,57.0,0.0,,,,,,
1723508400,2024-08-13 02:20:00+0200,57.0,0.0,4942.0,25.492,4.198,0.019,9.205,-81.0
1723508340,2024-08-13 02:19:00+0200,57.0,0.0,,,,,,
1723508280,2024-08-13 02:18:00+0200,57.0,0.0,,,,,,
1723508220,2024-08-13 02:17:00+0200,57.0,0.0,,,,,,
1723508160,2024-08-13 02:16:00+0200,57.0,0.0,,,,,,
1723508100,2024-08-13 02:15:00+0200,57.0,0.0,4942.0,25.492,4.199,0.019,9.205,-81.0
1723508040,2024-08-13 02:14:00+0200,57.0,0.0,,,,,,
1723507980,2024-08-13 02:13:00+0200,57.0,0.0,,,,,,
1723507920,2024-08-13 02:12:00+0200,57.0,0.0,,,,,,
1723507860,2024-08-13 02:11:00+0200,57.0,0.0,,,,,,
1723507800,2024-08-13 02:10:00+0200,57.0,0.0,4942.0,25.492,4.2,0.018,9.213,-81.0
1723507740,2024-08-13 02:09:00+0200,57.0,0.0,,,,,,
1723507680,2024-08-13 02:08:00+0200,57.0,0.0,,,,,,
1723507620,2024-08-13 02:07:00+0200,57.0,0.0,,,,,,
1723507560,2024-08-13 02:06:00+0200,57.0,0.0,,,,,,
1723507500,2024-08-13 02:05:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-81.0
1723507440,2024-08-13 02:04:00+0200,57.0,0.0,,,,,,
1723507380,2024-08-13 02:03:00+0200,57.0,0.0,,,,,,
1723507320,2024-08-13 02:02:00+0200,57.0,0.0,,,,,,
1723507260,2024-08-13 02:01:00+0200,57.0,0.0,,,,,,
1723507200,2024-08-13 02:00:00+0200,57.0,0.0,4942.0,25.492,4.197,0.022,9.205,-81.0
1723507140,2024-08-13 01:59:00+0200,57.0,0.0,,,,,,
1723507080,2024-08-13 01:58:00+0200,57.0,0.0,,,,,,
1723507020,2024-08-13 01:57:00+0200,57.0,0.0,,,,,,
1723506960,2024-08-13 01:56:00+0200,57.0,0.0,,,,,,
1723506900,2024-08-13 01:55:00+0200,57.0,0.0,4942.0,25.082,4.198,0.019,9.205,-79.0
1723506840,2024-08-13 01:54:00+0200,57.0,0.0,,,,,,
1723506780,2024-08-13 01:53:00+0200,57.0,0.0,,,,,,
1723506720,2024-08-13 01:52:00+0200,57.0,0.0,,,,,,
1723506660,2024-08-13 01:51:00+0200,57.0,0.0,,,,,,
1723506600,2024-08-13 01:50:00+0200,57.0,0.0,4942.0,25.082,4.198,0.019,9.202,-79.0
1723506540,2024-08-13 01:49:00+0200,57.0,0.0,,,,,,
1723506480,2024-08-13 01:48:00+0200,57.0,0.0,,,,,,
1723506420,2024-08-13 01:47:00+0200,57.0,0.0,,,,,,
1723506360,2024-08-13 01:46:00+0200,57.0,0.0,,,,,,
1723506300,2024-08-13 01:45:00+0200,57.0,0.0,4942.0,25.492,4.198,0.021,9.205,-79.0
1723506240,2024-08-13 01:44:00+0200,57.0,0.0,,,,,,
1723506180,2024-08-13 01:43:00+0200,57.0,0.0,,,,,,
1723506120,2024-08-13 01:42:00+0200,57.0,0.0,,,,,,
1723506060,2024-08-13 01:41:00+0200,57.0,0.0,,,,,,
1723506000,2024-08-13 01:40:00+0200,57.0,0.0,4942.0,25.082,4.198,0.02,9.202,-83.0
1723505940,2024-08-13 01:39:00+0200,57.0,0.0,,,,,,
1723505880,2024-08-13 01:38:00+0200,57.0,0.0,,,,,,
1723505820,2024-08-13 01:37:00+0200,57.0,0.0,,,,,,
1723505760,2024-08-13 01:36:00+0200,57.0,0.0,,,,,,
1723505700,2024-08-13 01:35:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-83.0
1723505640,2024-08-13 01:34:00+0200,57.0,0.0,,,,,,
1723505580,2024-08-13 01:33:00+0200,57.0,0.0,,,,,,
1723505520,2024-08-13 01:32:00+0200,57.0,0.0,,,,,,
1723505460,2024-08-13 01:31:00+0200,57.0,0.0,,,,,,
1723505400,2024-08-13 01:30:00+0200,57.0,0.0,4942.0,25.492,4.197,0.021,9.205,-83.0
1723505340,2024-08-13 01:29:00+0200,57.0,0.0,,,,,,
1723505280,2024-08-13 01:28:00+0200,57.0,0.0,,,,,,
1723505220,2024-08-13 01:27:00+0200,57.0,0.0,,,,,,
1723505160,2024-08-13 01:26:00+0200,57.0,0.0,,,,,,
1723505100,2024-08-13 01:25:00+0200,57.0,0.0,4942.0,25.082,4.198,0.017,9.205,-81.0
1723505040,2024-08-13 01:24:00+0200,57.0,0.0,,,,,,
1723504980,2024-08-13 01:23:00+0200,57.0,0.0,,,,,,
1723504920,2024-08-13 01:22:00+0200,57.0,0.0,,,,,,
1723504860,2024-08-13 01:21:00+0200,57.0,0.0,,,,,,
1723504800,2024-08-13 01:20:00+0200,57.0,0.0,4942.0,25.492,4.198,0.017,9.207,-81.0
1723504740,2024-08-13 01:19:00+0200,57.0,0.0,,,,,,
1723504680,2024-08-13 01:18:00+0200,57.0,0.0,,,,,,
1723504620,2024-08-13 01:17:00+0200,57.0,0.0,,,,,,
1723504560,2024-08-13 01:16:00+0200,57.0,0.0,,,,,,
1723504500,2024-08-13 01:15:00+0200,57.0,0.0,4942.0,25.492,4.198,0.022,9.205,-81.0
1723504440,2024-08-13 01:14:00+0200,57.0,0.0,,,,,,
1723504380,2024-08-13 01:13:00+0200,57.0,0.0,,,,,,
1723504320,2024-08-13 01:12:00+0200,57.0,0.0,,,,,,
1723504260,2024-08-13 01:11:00+0200,57.0,0.0,,,,,,
1723504200,2024-08-13 01:10:00+0200,57.0,0.0,4942.0,25.082,4.198,0.018,9.205,-77.0
1723504140,2024-08-13 01:09:00+0200,57.0,0.0,,,,,,
1723504080,2024-08-13 01:08:00+0200,57.0,0.0,,,,,,
1723504020,2024-08-13 01:07:00+0200,57.0,0.0,,,,,,
1723503960,2024-08-13 01:06:00+0200,57.0,0.0,,,,,,
1723503900,2024-08-13 01:05:00+0200,57.0,0.0,4942.0,25.492,4.198,0.018,9.205,-77.0
1723503840,2024-08-13 01:04:00+0200,57.0,0.0,,,,,,
1723503780,2024-08-13 01:03:00+0200,57.0,0.0,,,,,,
1723503720,2024-08-13 01:02:00+0200,57.0,0.0,,,,,,
1723503660,2024-08-13 01:01:00+0200,57.0,0.0,,,,,,
1723503600,2024-08-13 01:00:00+0200,57.0,0.0,4942.0,25.492,4.197,0.026,9.205,-77.0
1723503540,2024-08-13 00:59:00+0200,57.0,0.0,,,,,,
1723503480,2024-08-13 00:58:00+0200,57.0,0.0,,,,,,
1723503420,2024-08-13 00:57:00+0200,57.0,0.0,,,,,,
1723503360,2024-08-13 00:56:00+0200,57.0,0.0,,,,,,
1723503300,2024-08-13 00:55:00+0200,57.0,0.0,4942.0,25.082,4.198,0.017,9.205,-77.0
1723503240,2024-08-13 00:54:00+0200,57.0,0.0,,,,,,
1723503180,2024-08-13 00:53:00+0200,57.0,0.0,,,,,,
1723503120,2024-08-13 00:52:00+0200,57.0,0.0,,,,,,
1723503060,2024-08-13 00:51:00+0200,57.0,0.0,,,,,,
1723503000,2024-08-13 00:50:00+0200,57.0,0.0,4942.0,25.082,4.198,0.018,9.202,-77.0
1723502940,2024-08-13 00:49:00+0200,57.0,0.0,,,,,,
1723502880,2024-08-13 00:48:00+0200,57.0,0.0,,,,,,
1723502820,2024-08-13 00:47:00+0200,57.0,0.0,,,,,,
1723502760,2024-08-13 00:46:00+0200,57.0,0.0,,,,,,
1723502700,2024-08-13 00:45:00+0200,57.0,0.0,4942.0,25.492,4.198,0.022,9.205,-77.0
1723502640,2024-08-13 00:44:00+0200,57.0,0.0,,,,,,
1723502580,2024-08-13 00:43:00+0200,57.0,0.0,,,,,,
1723502520,2024-08-13 00:42:00+0200,57.0,0.0,,,,,,
1723502460,2024-08-13 00:41:00+0200,57.0,0.0,,,,,,
1723502400,2024-08-13 00:40:00+0200,57.0,0.0,4942.0,25.492,4.198,0.019,9.207,-83.0
1723502340,2024-08-13 00:39:00+0200,57.0,0.0,,,,,,
1723502280,2024-08-13 00:38:00+0200,57.0,0.0,,,,,,
